Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
311	1	-912.4624	-1042.854	130.3921	1.605469	0.6228711	0.0175946	0.00975082	0.0110186	0.0177115	0.00666387	0.000390487	0.0461784	0.0045715	0.00943482	0.000206059	0.00034042	0.00896417	0.0362696	0.0460715	0.0186175	0.00124744	0.0257949	0.0119724	0.00762113	0.0201372	0.0165794	0.0152892	0.0045686	0.0302477	0.0133933	0.0260079	0.00138326	0.0206597	0.00187278	0.00388319	0.00456256	0.00435691	0.0139726	0.035984	0.0140844	0.00236454	0.00552612	0.015588	0.00674468	0.0256862	0.0144655	0.0339157	0.0181451	0.000639184	0.010058	0.00378365	0.014724	0.0139547	0.051398	0.0115286	0.0136258	0.0184131	0.0189616	0.000828199	0.00735015	0.00971151	0.034928	0.0133308	0.0016278	0.00426762	0.0373035	0.0120858	0.0186759	0.124134	0.11819	0.0219085	0.136892	0.0256336	0.0367073	0.0140676	0.0559728	0.0128445	0.0260963	0.043148	0.0185654	0.0498452	0.0167155	0.0578568	0.324749	0.892553	2.72484	0.0108091	0.00599035	0.00676922	0.0108809	0.0040939	0.000239893	0.0283694	0.00280847	0.00579621	0.000126591	0.000209135	0.00550707	0.022282	0.0283037	0.0114376	0.000766359	0.0158469	0.00735514	0.00468199	0.0123711	0.0101854	0.00939279	0.00280669	0.0185825	0.0082281	0.0159777	0.000849799	0.0126922	0.00115053	0.00238561	0.00280298	0.00267664	0.00858398	0.0221065	0.00865266	0.00145264	0.00339494	0.00957635	0.00414355	0.0157801	0.00888679	0.0208359	0.0111473	0.000392678	0.00617905	0.00232446	0.00904558	0.00857298	0.031576	0.0070825	0.00837092	0.011312	0.0116489	0.000508798	0.00451551	0.0059662	0.0214578	0.00818971	0.00100003	0.00262178	0.0229172	0.00742483	0.0114734	0.0762606	0.0726094	0.0134593	0.0840987	0.0157478	0.0225509	0.00864235	0.0343865	0.00789094	0.0160321	0.0265076	0.0114055	0.0306221	0.0102691	1.627755
312	0	-897.6126	-1027.918	130.3054	1.851668	0.5400536	0.0229607	0.00421993	0.0081529	0.0039041	0.00702098	9.45347e-05	0.0314486	0.0174988	0.0324748	0.0115604	0.000801977	0.0081516	0.0104254	0.033938	0.00900304	0.0137004	0.00786288	0.0155417	0.00417566	0.026504	0.00843266	0.00600746	0.0147138	0.00064809	0.0347426	0.0300645	0.00131214	0.00172848	0.00156265	0.000458476	0.0147796	0.01096	0.0108796	0.013891	0.0169267	0.00836516	0.00759648	0.00903988	0.0018293	0.00865262	0.0027594	0.08097	0.0421674	0.0612788	0.127102	0.00363267	0.0314133	0.0125264	0.0107248	0.0150979	0.00529667	0.0261302	0.0143351	0.0026133	0.0167295	0.0221322	0.00689815	0.000612245	0.0396676	0.0116323	0.00875445	0.0358122	0.122916	0.0465511	0.0260944	0.00286422	0.0553985	0.00645985	0.0199909	0.0211578	0.0260927	0.0127792	0.00437932	0.0065733	0.0381426	0.0124236	0.0160432	0.0410305	0.277262	0.847358	2.83435	0.0156388	0.00287425	0.00555305	0.00265913	0.00478208	6.43889e-05	0.0214201	0.0119186	0.022119	0.00787395	0.000546237	0.00555216	0.00710087	0.0231156	0.00613209	0.00933153	0.00535551	0.0105857	0.0028441	0.0180522	0.0057436	0.00409176	0.0100218	0.000441423	0.0236637	0.0204773	0.000893716	0.00117729	0.00106434	0.000312274	0.0100666	0.007465	0.00741021	0.00946131	0.011529	0.00569762	0.00517406	0.00615718	0.00124596	0.00589342	0.00187946	0.0551497	0.0287208	0.0417378	0.0865708	0.00247426	0.021396	0.00853193	0.0073048	0.0102834	0.00360763	0.0177977	0.00976381	0.00177995	0.0113947	0.0150745	0.00469842	0.000417008	0.0270181	0.00792293	0.00596277	0.0243922	0.0837196	0.0317065	0.0177733	0.00195086	0.0377327	0.00439989	0.0136161	0.0144109	0.0177721	0.00870407	0.00298281	0.00447716	0.0259794	0.00846185	0.0109272	1.468185
313	1	-916.4142	-1047.001	130.5872	0.9809703	1.019399	0.0320275	0.00501348	0.00881449	0.0171809	0.00846768	0.00213147	0.0692035	0.0230757	0.0147598	0.00264528	0.000425178	0.0134871	0.00340933	0.0765377	0.00357064	0.00435286	0.0365089	0.017561	0.0169828	0.0285012	0.0234657	0.0216395	0.0308992	0.0428112	0.0110355	0.0368103	0.00896364	0.0220116	0.0129412	0.0120837	0.00645763	0.0189653	0.0483644	0.0400892	0.0215819	0.0141315	0.0050209	0.00689374	0.00966131	0.0100296	0.01674	0.0150872	0.0265605	0.00090467	0.0142356	0.00896386	0.0208396	0.0079348	0.0727463	0.00584564	0.00211949	0.0335747	0.0289057	0.00932144	0.0178407	0.0105043	0.00885054	0.0224268	0.00230391	0.0315804	0.0571729	0.0152546	0.026433	0.175693	0.0869613	0.00566871	0.179035	0.056074	0.0152161	0.0045258	0.103889	0.00553981	0.0346221	0.0529207	0.015558	0.0734353	0.0032927	0.140808	0.482506	1.00314	2.37354	0.0155693	0.00243717	0.00428493	0.00835204	0.00411634	0.00103616	0.0336415	0.0112176	0.00717511	0.00128593	0.000206689	0.00655638	0.00165736	0.0372067	0.00173577	0.00211602	0.0177478	0.00853682	0.00825573	0.0138551	0.0114072	0.0105195	0.0150208	0.0208115	0.00536461	0.0178943	0.00435743	0.0107004	0.00629102	0.00587417	0.00313921	0.00921946	0.0235111	0.0194883	0.0104915	0.00686965	0.00244078	0.00335121	0.00469659	0.00487563	0.00813769	0.00733425	0.0129117	0.000439781	0.00692025	0.00435754	0.0101306	0.00385729	0.0353636	0.0028417	0.00103034	0.0163214	0.0140517	0.00453137	0.00867279	0.00510638	0.00430246	0.0109022	0.00111999	0.015352	0.0277931	0.00741564	0.0128497	0.0854083	0.0422739	0.00275569	0.087033	0.0272589	0.0073969	0.00220009	0.0505028	0.00269303	0.0168306	0.025726	0.00756312	0.0356986	0.00160066	2.057091
314	0	-900.9966	-1031.679	130.6827	1.38301	0.7230605	0.0184155	0.00370708	0.00532147	0.00123018	0.00958796	0.00035302	0.0360463	0.0123012	0.00300124	0.0126169	0.00284554	0.040054	0.0119496	0.0227302	0.00552764	0.00292093	0.00334517	0.0195842	0.002402	0.0272508	0.014106	0.00688574	0.0319531	0.000642332	0.0107853	0.0344598	0.00775382	0.00177256	0.00759303	8.87206e-05	0.0169403	0.00326706	0.0102416	0.0106723	0.0194014	0.00617385	0.00758887	0.0103615	0.00790444	0.00970131	0.00900038	0.0554515	0.0224667	0.107505	0.0689133	0.0240743	0.0413894	0.0293746	0.0041612	0.00961352	0.00463812	0.100921	0.0100974	0.00857188	0.00354096	0.0188238	0.00790665	0.00233444	0.0521822	0.00750877	0.0100343	0.0998872	0.110926	0.0138625	0.0299094	0.0021395	0.0634977	0.014202	0.0229135	0.00962239	0.0261364	0.0115322	0.00235557	0.00141829	0.0437189	0.0388798	0.0105723	0.0791192	0.37421	0.933123	2.61355	0.0118081	0.002377	0.00341215	0.000788796	0.00614783	0.000226358	0.023113	0.00788756	0.00192441	0.00808999	0.00182457	0.0256828	0.0076621	0.0145747	0.00354434	0.00187291	0.00214494	0.0125575	0.00154017	0.0174733	0.0090448	0.00441516	0.0204884	0.000411866	0.00691558	0.0220958	0.00497178	0.00113657	0.00486868	5.6888e-05	0.0108622	0.00209485	0.00656696	0.00684312	0.0124402	0.0039587	0.00486601	0.00664382	0.00506836	0.00622052	0.00577108	0.0355557	0.0144057	0.0689323	0.0441875	0.0154365	0.026539	0.0188351	0.00266818	0.00616422	0.00297398	0.0647112	0.00647448	0.00549632	0.00227048	0.0120699	0.00506977	0.00149685	0.0334594	0.00481465	0.00643405	0.0640481	0.071126	0.00888869	0.019178	0.00137186	0.040715	0.00910638	0.0146922	0.00616992	0.0167588	0.0073945	0.0015104	0.000909413	0.0280327	0.0249299	0.00677898	1.559566
315	1	-898.9199	-1029.856	130.9366	1.132321	0.8831415	0.0219873	0.00621155	0.0293569	0.0090644	0.00733841	0.00348178	0.0191652	0.019572	0.0255641	0.000934703	0.000366548	0.0082468	0.00228972	0.0579467	0.00412365	0.0116039	0.0250639	0.00592044	0.00683226	0.0130013	0.00337817	0.00211202	0.0212127	0.00496934	0.00988269	0.00656479	0.00116688	0.0072612	0.0088843	0.00182185	0.00879748	0.0130199	0.0433532	0.0129896	0.012384	0.00707565	0.0199229	0.00225993	0.00518233	0.0126549	0.0110254	0.0226373	0.0182341	0.00166419	0.00189594	0.00410251	0.00822127	0.0137704	0.074753	0.0341761	0.00642337	0.0268078	0.012587	0.00413006	0.0122479	0.0139444	0.0343814	0.0184018	0.00307308	0.0266796	0.0187956	0.0104725	0.0302075	0.120615	0.0523662	0.00289964	0.104677	0.030008	0.0132706	0.00308331	0.0713211	0.0133137	0.0344629	0.0650067	0.0219191	0.0928879	0.0389274	0.113089	0.438572	0.977574	2.47076	0.0141274	0.00399108	0.0188626	0.00582412	0.00471512	0.00223713	0.0123141	0.0125755	0.0164256	0.000600572	0.000235517	0.00529879	0.0014712	0.0372323	0.00264956	0.00745579	0.0161042	0.00380404	0.00438991	0.00835368	0.00217057	0.00135703	0.0136297	0.00319293	0.00634989	0.00421805	0.000749751	0.00466551	0.0057084	0.00117059	0.00565261	0.00836563	0.0278556	0.00834619	0.00795703	0.00454629	0.012801	0.00145206	0.00332978	0.0081311	0.00708414	0.0145451	0.0117159	0.00106928	0.00121819	0.00263597	0.00528238	0.00884786	0.0480308	0.0219591	0.00412719	0.0172247	0.00808747	0.00265367	0.0078696	0.00895965	0.022091	0.0118236	0.00197454	0.0171424	0.0120767	0.00672887	0.0194091	0.0774986	0.0336467	0.0018631	0.0672575	0.0192809	0.00852673	0.00198111	0.0458257	0.00855442	0.0221433	0.0417685	0.0140836	0.0596829	0.0250119	1.556356
316	0	-917.2504	-1046.861	129.6107	2.365903	0.4226716	0.0378211	0.0041395	0.00922119	0.0052584	0.0056826	0.00676119	0.0348816	0.0532556	0.0030994	0.00758042	0.0274398	0.00638649	0.0112446	0.0811001	0.00645672	0.000691691	0.00231794	0.0184288	0.00188446	0.0256431	0.0135196	0.0090148	0.030068	0.0121123	0.0366533	0.0204424	0.00370286	0.00348339	0.00678486	2.81645e-05	0.0111011	0.0562768	0.0138369	0.00184012	0.0114958	0.00414309	0.00714118	0.0227385	0.00705638	0.0045769	0.0023187	0.0559644	0.00494441	0.0218617	0.0866987	0.0236631	0.0389477	0.0231229	0.00466634	0.0128906	0.00286677	0.0935483	0.00962766	0.00591407	0.00333207	0.0203654	0.0074402	0.0207308	0.0651497	0.000178114	0.0211551	0.0939945	0.165142	0.033705	0.0203457	0.0020569	0.0198416	0.00533867	0.0269606	0.00905473	0.0245945	0.00896255	0.00380756	0.00442587	0.0411398	0.0170489	0.0215816	0.0201164	0.198479	0.754693	3.02671	0.02294	0.00251077	0.00559301	0.00318942	0.00344672	0.00410092	0.0211571	0.0323016	0.00187991	0.00459782	0.0166433	0.00387365	0.00682029	0.0491904	0.00391625	0.000419538	0.00140592	0.0111778	0.001143	0.0155536	0.00820014	0.00546782	0.0182374	0.00734659	0.0222317	0.0123991	0.00224593	0.00211281	0.00411528	1.70828e-05	0.00673324	0.0341341	0.00839262	0.0011161	0.00697265	0.00251295	0.0043314	0.0137918	0.00427997	0.00277607	0.00140638	0.0339446	0.00299898	0.01326	0.0525862	0.0143526	0.0236233	0.014025	0.00283032	0.00781864	0.00173881	0.0567407	0.00583955	0.00358712	0.00202103	0.0123524	0.00451277	0.012574	0.0395159	0.000108033	0.0128314	0.0570113	0.100165	0.0204434	0.0123405	0.00124759	0.0120347	0.00323811	0.0163526	0.00549205	0.0149175	0.00543614	0.00230943	0.00268446	0.0249529	0.0103408	0.0130901	1.648699
317	1	-903.9078	-1034.981	131.0731	0.882691	1.132899	0.0270535	0.00142662	0.0194793	0.00968223	0.0138361	0.00524921	0.0177682	0.0199547	0.0915333	0.00546159	0.000950147	0.0259455	0.00425883	0.0673382	0.00317754	0.0072807	0.0076882	0.00909537	0.00376954	0.0111362	0.00974096	0.00604245	0.00889342	0.00693459	0.0052885	0.0111652	0.0212842	0.00775613	0.000785328	0.00179574	0.00939711	0.0214254	0.040851	0.00185789	0.00435491	0.0212141	0.0212808	0.00298719	0.0202038	0.0135175	0.0117769	0.0190359	0.0181347	0.00163106	0.00838597	0.00292806	0.00128809	0.00351366	0.0566093	0.0217196	0.0144839	0.0198018	0.0116453	0.00812811	0.0109267	0.0219882	0.0367248	0.019656	0.00567835	0.0284981	0.0200767	0.0189073	0.0168674	0.131603	0.0563951	0.00309728	0.120094	0.0392986	0.0320242	0.00620394	0.124479	0.0193575	0.0192974	0.0249259	0.00310729	0.0796513	0.0426932	0.162683	0.513352	1.01895	2.30502	0.0162046	0.000854521	0.0116678	0.0057995	0.00828759	0.00314419	0.0106429	0.0119525	0.054827	0.0032714	0.000569122	0.015541	0.00255097	0.0403345	0.0019033	0.00436102	0.00460511	0.00544798	0.00225789	0.00667039	0.00583468	0.00361933	0.00532701	0.00415371	0.00316773	0.0066878	0.0127489	0.00464579	0.000470399	0.00107562	0.00562872	0.0128334	0.0244691	0.00111284	0.00260852	0.0127069	0.0127469	0.00178928	0.0121018	0.00809674	0.00705419	0.0114022	0.0108624	0.000976978	0.00502306	0.00175386	0.000771546	0.00210463	0.033908	0.0130097	0.00867561	0.011861	0.00697535	0.00486861	0.00654492	0.0131706	0.0219976	0.0117736	0.00340124	0.0170699	0.0120256	0.0113252	0.0101033	0.0788278	0.0337797	0.00185522	0.0719343	0.0235392	0.019182	0.00371606	0.0745608	0.0115948	0.0115588	0.0149302	0.00186122	0.0477098	0.0255726	1.669494
318	0	-901.7349	-1031.957	130.2226	1.250476	0.7996953	0.0311809	0.00698191	0.0210508	0.0186774	0.00678522	0.0151203	0.0240269	0.0495189	0.00117825	0.0214896	0.0340114	0.00810384	0.0246624	0.122799	0.0134678	0.0030402	0.00841634	0.00221073	0.00596238	0.0362409	0.0167574	0.00390846	0.0136118	0.0150131	0.0389014	0.0337017	0.00211236	0.00431763	0.00840977	0.00249197	0.0152819	0.00522618	0.0468618	0.0172548	0.0106524	0.00835631	0.00619252	0.0116747	0.00663489	0.00700374	0.0113016	0.101615	0.0540343	0.164822	0.107462	0.0293303	0.0340016	0.0182647	0.00693259	0.0123532	0.00354752	0.0970208	0.018063	0.0585845	0.00981515	0.044061	0.00662213	0.0140109	0.054449	0.000175019	0.0337715	0.0758699	0.149615	0.0195646	0.0293068	0.0117385	0.0462419	0.0463526	0.0235339	0.00498823	0.0279867	0.00825756	0.00211787	0.00463606	0.044595	0.0211319	0.0267502	0.0954939	0.407011	0.95687	2.54062	0.0144878	0.00324406	0.00978099	0.00867821	0.00315267	0.00702548	0.0111638	0.0230084	0.000547458	0.00998488	0.015803	0.00376535	0.0114591	0.0570569	0.00625764	0.00141259	0.00391055	0.00102719	0.00277035	0.0168389	0.0077861	0.00181602	0.00632456	0.00697565	0.018075	0.0156591	0.000981481	0.00200613	0.00390749	0.00115786	0.00710056	0.00242828	0.0217737	0.00801721	0.00494951	0.00388265	0.00287727	0.0054245	0.00308282	0.0032542	0.00525114	0.0472142	0.0251063	0.0765827	0.049931	0.0136279	0.0157984	0.00848647	0.00322114	0.00573974	0.00164831	0.0450795	0.00839272	0.0272206	0.00456048	0.0204724	0.00307689	0.00650997	0.025299	8.13202e-05	0.0156915	0.035252	0.0695169	0.00909046	0.013617	0.00545413	0.0214857	0.0215372	0.0109347	0.00231772	0.0130037	0.00383677	0.000984043	0.00215409	0.0207205	0.00981868	0.0124292	2.152216
319	1	-904.7336	-1035.453	130.7191	1.591599	0.6282988	0.0217955	0.00970541	0.0125331	0.00767932	0.00936065	0.00302345	0.0138885	0.0155975	0.0611297	0.00880035	0.000852425	0.011721	0.0025767	0.0257271	0.00267424	0.00614834	0.00600946	0.0134209	0.0106179	0.00204005	0.00725528	0.00349373	0.0157851	0.00921876	0.0150309	0.0133327	0.0150811	0.00606256	0.00061385	0.00106985	0.00609153	0.0321344	0.0128681	0.0174385	0.0019413	0.0240238	0.0166148	0.00119846	0.00917387	0.00521413	0.0085354	0.0122267	0.0182568	0.00127491	0.0131147	0.00562043	0.0134515	0.00350038	0.0442485	0.0310721	0.0113213	0.0301451	0.0247757	0.00635332	0.00208068	0.0134657	0.0122009	0.0233105	0.0210264	0.0222755	0.0156929	0.0147789	0.00727467	0.0838033	0.0440811	0.00300758	0.0938711	0.0307177	0.0228926	0.0104838	0.0305142	0.0162199	0.0416982	0.0423747	0.00509506	0.0669661	0.0078703	0.0589922	0.327641	0.895097	2.71827	0.0165803	0.0073831	0.00953416	0.00584182	0.00712084	0.0023	0.0105653	0.0118654	0.0465027	0.00669461	0.000648457	0.00891638	0.00196015	0.0195711	0.00203435	0.00467717	0.00457152	0.0102095	0.00807728	0.00155191	0.00551924	0.00265776	0.012008	0.0070129	0.0114343	0.0101425	0.0114725	0.00461191	0.000466968	0.000813861	0.00463395	0.0244453	0.00978904	0.0132658	0.00147679	0.0182754	0.0126393	0.000911693	0.00697875	0.0039665	0.00649306	0.00930107	0.0138883	0.000969853	0.00997666	0.00427558	0.0102328	0.00266281	0.0336608	0.0236372	0.00861234	0.022932	0.0188474	0.0048331	0.00158282	0.0102437	0.00928149	0.0177328	0.0159952	0.0169454	0.0119379	0.0112426	0.00553399	0.0637509	0.0335334	0.00228793	0.0714097	0.0233676	0.0174148	0.00797527	0.0232127	0.0123388	0.0317207	0.0322353	0.00387592	0.0509425	0.0059871	1.314543
320	0	-899.3992	-1029.696	130.2963	1.911822	0.5230612	0.0233523	0.00795405	0.00416797	0.0135988	0.0118457	0.00841555	0.0044182	0.0195427	0.00873415	0.00832116	0.00820259	0.00463819	0.00198122	0.0827281	0.00907309	0.00237717	0.00584775	0.00242965	0.00625306	0.021575	0.00824665	0.015558	0.0174793	0.00454234	0.0262074	0.00762683	0.00911089	0.00368676	0.00133543	0.00254018	0.00925077	0.00953339	0.0280375	0.0116243	0.0125268	0.015081	0.00104629	0.00864562	0.00839241	0.0282236	0.00544265	0.0522086	0.025637	0.0771646	0.0915933	0.0123299	0.0229065	0.0311242	0.000292876	0.00840219	0.00290365	0.0575545	0.00350464	0.0437059	0.00809172	0.0296834	0.00417319	0.00628027	0.0366817	0.000276282	0.047563	0.0468516	0.13857	0.00563138	0.0197437	0.00805561	0.0139323	0.0220157	0.0158545	0.00727685	0.0131034	0.00651222	0.000708441	0.0078724	0.0158948	0.029583	0.0138324	0.0377375	0.266704	0.836349	2.85921	0.0164788	0.00561287	0.00294117	0.00959613	0.00835903	0.00593853	0.00311776	0.0137905	0.00616335	0.00587192	0.00578825	0.00327299	0.00139807	0.058378	0.00640253	0.00167748	0.00412653	0.00171451	0.00441255	0.0152247	0.00581934	0.0109787	0.0123345	0.00320535	0.0184936	0.00538196	0.00642921	0.0026016	0.000942359	0.00179251	0.00652791	0.00672734	0.019785	0.00820285	0.00883967	0.0106421	0.000738326	0.00610088	0.0059222	0.0199163	0.00384067	0.0368416	0.0180911	0.0544521	0.0646339	0.00870075	0.0161642	0.0219632	0.000206671	0.0059291	0.00204899	0.040614	0.00247309	0.0308416	0.00571001	0.0209464	0.00294486	0.00443174	0.0258848	0.000194962	0.0335634	0.0330614	0.0977834	0.00397385	0.0139323	0.00568453	0.00983149	0.0155356	0.0111879	0.00513499	0.0092466	0.00459543	0.000499919	0.00555525	0.0112163	0.0208756	0.00976098	1.41711
321	1	-904.001	-1034.728	130.7271	1.082059	0.9241644	0.0363762	0.00649055	0.0192941	0.011822	0.0144103	0.0229441	0.0318423	0.0532305	0.028046	0.0167212	0.000376443	0.00920119	0.0125012	0.0809762	0.00143908	0.00992497	0.00925131	0.0108643	0.00837395	0.00115707	0.0111692	0.00713814	0.0274347	0.000993551	0.00943079	0.0129568	0.0236547	0.00933305	0.007988	0.00441733	0.0119343	0.0201725	0.0304845	0.0138404	0.00300666	0.0034083	0.00937554	0.00982835	0.00840762	0.00584235	0.0202407	0.0178077	0.01935	0.00108696	0.0201896	0.00281387	0.0157651	0.00349808	0.0501871	0.0219974	0.0659848	0.0202976	0.0117289	0.00978066	0.00061668	0.00603714	0.0290179	0.00945834	0.0122969	0.0342921	0.0584588	0.00546716	0.0156051	0.129012	0.0678609	0.00397725	0.142817	0.0369513	0.0173954	0.000427016	0.0763364	0.040885	0.0716511	0.0352361	0.00343341	0.103091	0.0190554	0.121585	0.452708	0.986203	2.4395	0.0200291	0.00357376	0.0106235	0.0065093	0.00793447	0.0126332	0.0175327	0.0293092	0.0154424	0.00920688	0.000207274	0.00506627	0.00688329	0.0445863	0.000792369	0.00546479	0.00509386	0.00598197	0.00461078	0.000637096	0.00614987	0.00393033	0.0151058	0.000547059	0.00519269	0.00713412	0.0130245	0.00513887	0.00439827	0.00243222	0.00657116	0.0111072	0.0167851	0.00762067	0.0016555	0.00187664	0.00516227	0.00541159	0.00462932	0.00321685	0.0111447	0.0098051	0.0106543	0.000598491	0.0111166	0.00154935	0.00868041	0.00192608	0.0276335	0.012112	0.0363319	0.0111761	0.00645802	0.00538533	0.00033955	0.00332411	0.0159775	0.00520785	0.00677081	0.0188816	0.032188	0.00301027	0.00859231	0.071035	0.0373649	0.00218992	0.0786365	0.0203457	0.00957808	0.000235119	0.0420316	0.0225117	0.0394518	0.0194014	0.00189047	0.0567632	0.0104921	1.816168
322	0	-901.271	-1031.372	130.101	1.767664	0.5657184	0.038057	0.00635832	0.0074327	0.00761167	0.0138077	0.00298138	0.00741298	0.00906853	0.0176746	0.000501703	0.0172069	0.00605219	0.000934325	0.169737	0.00536616	0.00447219	0.00742499	0.00253986	0.0162852	0.00350205	0.00749926	0.0126664	0.00679656	0.00440941	0.069989	0.0184073	0.0117485	0.00867626	0.00155662	0.00697221	0.0190406	0.0111124	0.0204467	0.0135497	0.0269613	0.0158589	0.00798755	0.0100776	0.01471	0.0120299	0.00782717	0.0312365	0.0383074	0.116374	0.154886	0.0143722	0.0338376	0.0284447	0.00254123	0.014292	0.00271927	0.0663001	0.00408512	0.0365091	0.0044687	0.0270178	0.00846462	0.00808065	0.0188079	0.000460754	0.055441	0.0771889	0.123604	0.0366537	0.0208758	0.0118022	0.0567578	0.0128634	0.0139621	0.0179495	0.00699866	0.00543421	0.0037335	0.000391051	0.0271685	0.0113937	0.0103931	0.0461236	0.292671	0.862768	2.79844	0.0216655	0.00361974	0.00423138	0.00433327	0.00786061	0.00169728	0.00422015	0.00516264	0.010062	0.000285616	0.00979576	0.00344546	0.000531904	0.09663	0.00305491	0.00254598	0.00422699	0.00144592	0.00927103	0.00199369	0.00426927	0.00721089	0.00386923	0.00251024	0.0398442	0.0104791	0.00668834	0.00493933	0.000886169	0.00396923	0.0108397	0.00632622	0.0116402	0.00771374	0.0153488	0.00902837	0.00454725	0.00573711	0.00837427	0.00684853	0.00445595	0.0177827	0.0218081	0.0662506	0.0881754	0.00818196	0.0192635	0.0161933	0.0014467	0.00813635	0.00154806	0.0377441	0.00232563	0.0207843	0.002544	0.015381	0.00481884	0.00460025	0.0107072	0.000262304	0.0315621	0.043943	0.0703668	0.0208666	0.0118844	0.0067189	0.0323118	0.00732306	0.0079485	0.0102185	0.00398428	0.00309366	0.00212545	0.000222622	0.0154668	0.00648636	0.00591672	1.756567
323	1	-908.4025	-1038.953	130.5506	1.90532	0.5248462	0.0213922	0.00537331	0.00905772	0.00210815	0.012583	0.00453977	0.024578	0.0115524	0.0157921	0.00461986	0.00022138	0.00226741	0.00735174	0.0498116	0.000580434	0.00261633	0.00470524	0.00336626	0.00606302	0.000597482	0.000384624	0.0110321	0.0122112	0.0127243	0.0204133	0.00273313	0.0139109	0.00971378	0.0056245	0.0034772	0.0107805	0.0118631	0.0221867	0.0352592	0.0052906	0.00477992	0.00379783	0.00445019	0.00205097	0.00663426	0.00473092	0.0104724	0.0187763	0.000974699	0.0118731	0.00338421	0.00662657	0.00251042	0.0443887	0.00450036	0.0383048	0.00618688	0.0060888	0.010448	0.00027024	0.00293679	0.0206976	0.0193456	0.0148801	0.0205356	0.0190133	0.00355659	0.00862761	0.104096	0.0444195	0.00266422	0.0542185	0.0209441	0.0322709	0.000521959	0.0497776	0.0240437	0.0421367	0.06014	0.0103823	0.0449518	0.0112062	0.0380802	0.267827	0.837538	2.85656	0.0182933	0.00459493	0.00774562	0.00180276	0.0107602	0.00388214	0.0210176	0.00987894	0.0135045	0.00395063	0.000189311	0.00193895	0.00628676	0.0425959	0.000496352	0.00223733	0.00402364	0.00287862	0.00518473	0.00051093	0.000328907	0.00943396	0.0104423	0.0108811	0.0174562	0.00233721	0.0118958	0.00830664	0.00480973	0.00297349	0.00921882	0.0101446	0.0189727	0.0301516	0.0045242	0.0040875	0.00324768	0.00380554	0.00175386	0.00567322	0.0040456	0.00895536	0.0160564	0.000833504	0.0101532	0.00289397	0.00566664	0.00214676	0.0379585	0.00384844	0.032756	0.00529065	0.00520678	0.00893453	0.000231093	0.00251137	0.0176993	0.0165432	0.0127245	0.0175608	0.016259	0.00304138	0.00737782	0.0890169	0.0379849	0.00227828	0.0463644	0.0179102	0.0275961	0.000446348	0.0425669	0.0205608	0.0360328	0.0514281	0.0088783	0.0384401	0.00958285	1.169399
