Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
1138	0	-987.6799	-1017.209	29.52922	0.270915	3.691194	0.254769	0.170612	0.185568	0.34218	0.0507085	0.398245	0.22892	0.0159359	0.332788	0.0872426	0.357202	0.172644	0.240864	0.170668	0.206463	0.103605	0.0602694	0.298797	0.0151061	0.0845256	0.144936	0.188136	0.233766	0.0199426	0.172897	0.422726	0.0222982	0.436549	0.763804	1.08431	1.71534	0.0511398	0.034247	0.0372491	0.0686858	0.0101787	0.0799396	0.0459511	0.0031988	0.0668005	0.0175122	0.0717012	0.0346547	0.0483487	0.0342581	0.0414434	0.0207967	0.0120979	0.0599776	0.00303224	0.0169668	0.0290929	0.0377646	0.0469239	0.00400308	0.0347056	0.0848539	0.00447591	4.981816
1139	1	-986.6039	-1017.064	30.45957	0.05127155	19.50399	0.29607	0.322251	0.134519	0.322081	0.0964718	0.32117	0.175256	0.0266585	0.183367	0.0791383	0.345493	0.197295	0.0836251	0.108909	0.206454	0.188064	0.0638778	0.0238844	0.0555103	0.0975579	0.0708969	0.0275442	0.126911	0.000175946	0.0476405	0.491249	0.179041	0.728641	0.912594	1.0582	1.30057	0.0693192	0.0754489	0.0314951	0.0754091	0.022587	0.075196	0.0410328	0.00624158	0.0429319	0.0185287	0.0808907	0.0461928	0.0195792	0.0254991	0.0483374	0.0440317	0.0149558	0.00559207	0.0129967	0.0228413	0.0165992	0.00644896	0.0297138	4.11945e-05	0.0111541	0.115017	0.041919	4.271111
1140	0	-986.4115	-1016.33	29.91847	0.3544047	2.821633	0.359338	0.260821	0.110814	0.318229	0.0725247	0.198187	0.117163	0.031003	0.269309	0.0613897	0.289067	0.182371	0.19492	0.0921962	0.167081	0.123427	0.118436	0.241802	0.191945	0.122979	0.149704	0.197726	0.0392308	0.0513316	0.17068	0.342092	0.0353161	0.374975	0.721148	1.08148	1.8224	0.079692	0.0578435	0.0245756	0.0705751	0.0160841	0.0439528	0.0259838	0.00687567	0.059726	0.0136147	0.0641076	0.0404452	0.0432283	0.0204468	0.0370542	0.0273729	0.0262661	0.0536256	0.0425686	0.0272737	0.0332005	0.0438507	0.00870039	0.011384	0.0378525	0.0758673	0.00783221	4.509082
1141	1	-980.9811	-1010.342	29.36068	0.1525595	6.554818	0.47932	0.222473	0.262867	0.491103	0.0508153	0.272498	0.121313	0.0556266	0.266919	0.119121	0.424004	0.186929	0.164621	0.161789	0.211887	0.130653	0.08377	0.0314241	0.0810735	0.201311	0.0830909	0.0970514	0.161351	0.000215929	0.185933	0.501825	0.219726	0.556137	0.833714	1.07999	1.53016	0.0909749	0.0422254	0.049892	0.0932111	0.00964474	0.0517201	0.0230252	0.0105579	0.0506612	0.0226091	0.0804758	0.0354791	0.0312451	0.0307076	0.040216	0.0247979	0.0158995	0.00596429	0.0153877	0.0382087	0.0157706	0.0184203	0.0306243	4.09833e-05	0.0352901	0.0952462	0.041704	5.268711
1142	0	-986.2199	-1016.155	29.93477	0.1340993	7.457161	0.209838	0.367865	0.121793	0.263234	0.0325393	0.248277	0.180564	0.0375577	0.286084	0.0914765	0.311843	0.106414	0.192401	0.105715	0.188257	0.130527	0.0247612	0.260855	0.0880597	0.157746	0.1615	0.213306	0.1294	0.0178074	0.193053	0.478531	0.113676	0.580317	0.846156	1.07789	1.49564	0.0445225	0.078052	0.0258415	0.0558517	0.00690404	0.0526783	0.0383113	0.00796881	0.0606999	0.0194091	0.0661655	0.0225784	0.0408228	0.0224301	0.0399435	0.0276947	0.00525371	0.055347	0.0186841	0.0334699	0.0342662	0.0452583	0.0274554	0.0037783	0.0409611	0.101533	0.0241192	4.713082
1143	1	-986.9698	-1016.448	29.47792	0.05365527	18.6375	0.630201	0.0578282	0.0942662	0.55381	0.148066	0.307293	0.182186	0.0627294	0.338808	0.064499	0.478144	0.131368	0.188201	0.182721	0.173708	0.0853935	0.137583	0.0431048	0.0383979	0.227015	0.0327231	0.183258	0.0264435	0.000795019	0.209675	0.565901	0.106257	0.722834	0.910279	1.05916	1.30773	0.12003	0.0110141	0.0179542	0.10548	0.028201	0.0585278	0.0346997	0.0119476	0.0645303	0.0122846	0.0910685	0.0250206	0.0358453	0.0348015	0.0330849	0.0162643	0.0262044	0.00820985	0.00731337	0.0432379	0.00623253	0.0349037	0.00503651	0.000151421	0.0399352	0.107783	0.0202379	5.250374
1144	0	-984.7265	-1014.827	30.10047	0.1061892	9.417151	0.391033	0.155143	0.116203	0.460747	0.0883175	0.166835	0.199853	0.0358338	0.272953	0.0694047	0.35312	0.160328	0.18357	0.0775066	0.20857	0.0432982	0.00579999	0.222683	0.199297	0.150506	0.0805482	0.095105	0.12346	0.064273	0.128784	0.413662	0.108458	0.621437	0.866199	1.07354	1.43883	0.0854663	0.0339089	0.0253979	0.100703	0.0193031	0.0364644	0.043681	0.00783202	0.059658	0.0151695	0.0771798	0.0350422	0.0401221	0.0169402	0.0455862	0.00946349	0.00126768	0.0486707	0.0435593	0.0328953	0.017605	0.0207866	0.0269841	0.0140478	0.0281477	0.0904121	0.0237052	4.575293
1145	1	-989.5801	-1019.76	30.17977	0.03303771	30.26844	0.456876	0.0811572	0.127734	0.350164	0.0790727	0.285215	0.200565	0.0690574	0.326932	0.0710055	0.236923	0.12965	0.207187	0.105135	0.129461	0.0940077	0.269899	0.0333158	0.00445528	0.249916	0.064325	0.141318	0.0497698	0.00109609	0.230826	0.534202	0.0398806	0.779343	0.931935	1.04922	1.2395	0.0999915	0.017762	0.0279557	0.0766366	0.0173058	0.062422	0.0438954	0.0151139	0.0715522	0.0155402	0.0518528	0.0283752	0.0453447	0.0230098	0.0283337	0.0205745	0.05907	0.00729147	0.00097508	0.0546964	0.0140781	0.0309287	0.0108926	0.000239889	0.0505185	0.116915	0.00872825	4.569145
1146	0	-981.6651	-1012.023	30.35824	0.05977488	16.72944	0.383511	0.24918	0.068994	0.389792	0.119152	0.141142	0.161374	0.0685752	0.343147	0.103885	0.298739	0.189968	0.114774	0.0936867	0.238338	0.0739822	0.020555	0.188389	0.129034	0.1073	0.0736254	0.117486	0.104447	0.0356607	0.108951	0.31418	0.126067	0.708581	0.904504	1.06146	1.32545	0.0878819	0.0570999	0.01581	0.0893212	0.0273037	0.0323429	0.0369791	0.0157141	0.0786325	0.0238053	0.0684564	0.0435313	0.0263005	0.0214684	0.0546153	0.0169531	0.00471021	0.0431696	0.0295682	0.0245879	0.0168713	0.0269219	0.0239342	0.00817167	0.0249663	0.0719947	0.0288884	4.363937
1147	1	-990.0176	-1019.51	29.49213	0.1182218	8.458679	0.46795	0.290036	0.17124	0.33784	0.0628887	0.371674	0.237705	0.0666243	0.35699	0.111335	0.492893	0.0896818	0.241229	0.220797	0.156189	0.0284718	0.0676468	0.0198425	0.0129134	0.130231	0.255333	0.279223	0.0174854	0.0612648	0.163151	0.409	0.0519699	0.602943	0.857352	1.07561	1.46409	0.0904846	0.0560825	0.0331116	0.0653259	0.0121604	0.0718682	0.0459634	0.0128827	0.0690288	0.021528	0.0953075	0.0173412	0.0466449	0.0426941	0.0302012	0.00550542	0.0130804	0.00383683	0.00249698	0.0251819	0.0493721	0.0539916	0.00338105	0.0118464	0.0315476	0.0790857	0.0100491	5.171605
1148	0	-981.7735	-1012.258	30.48428	0.02053995	48.68562	0.433276	0.151468	0.0738608	0.440372	0.046216	0.20963	0.182315	0.0694167	0.234809	0.0902571	0.411951	0.157391	0.129667	0.0986089	0.251436	0.0531365	0.019575	0.155117	0.115975	0.121224	0.0226821	0.181333	0.167806	0.0162534	0.0735621	0.25703	0.112771	0.824162	0.947788	1.04049	1.18756	0.1013	0.0354133	0.0172687	0.10296	0.0108054	0.0490118	0.0426254	0.0162297	0.0548986	0.0211022	0.0963146	0.0367983	0.0303162	0.0230549	0.058786	0.0124234	0.00457665	0.0362665	0.027115	0.0283422	0.0053031	0.0423959	0.0392333	0.00380006	0.0171989	0.060094	0.0263659	4.277137
1149	1	-987.804	-1018.353	30.54857	0.04667599	21.42429	0.416101	0.122227	0.14092	0.395598	0.078363	0.330492	0.157362	0.0542919	0.195563	0.151614	0.43828	0.235093	0.150559	0.122225	0.105185	0.0840221	0.1934	0.0215923	0.0167668	0.0875065	0.227042	0.121773	0.0490114	0.0313016	0.110539	0.11091	0.0389652	0.740294	0.917177	1.05623	1.2863	0.0993863	0.0291942	0.033659	0.0944891	0.0187171	0.0789385	0.0375861	0.0129677	0.0467104	0.0362131	0.104684	0.0561524	0.0359613	0.0291935	0.0251236	0.0200688	0.0461938	0.00515734	0.00400478	0.0209011	0.0542293	0.0290857	0.0117064	0.00747643	0.0264023	0.026491	0.00930689	4.186703
1150	0	-984.4878	-1014.677	30.18892	0.2517676	3.971918	0.492668	0.424747	0.0960933	0.383786	0.0402774	0.220619	0.219431	0.0454545	0.204637	0.0786595	0.235229	0.137167	0.0883672	0.109052	0.219128	0.136775	0.0857451	0.220246	0.101073	0.0901057	0.0391619	0.158032	0.06596	0.128044	0.0839918	0.153587	0.0832272	0.452813	0.774232	1.0844	1.68855	0.113485	0.0978394	0.0221349	0.0884042	0.00927781	0.050819	0.0505455	0.0104703	0.0471376	0.018119	0.0541845	0.0315961	0.0203552	0.0251198	0.0504755	0.0315059	0.0197512	0.0507332	0.0232818	0.0207556	0.00902085	0.0364024	0.0151937	0.0294946	0.0193473	0.0353783	0.0191712	4.341265
1151	1	-984.2212	-1014.298	30.07726	0.03592204	27.83806	0.317493	0.158185	0.1264	0.539348	0.157503	0.139356	0.0925262	0.0727058	0.356538	0.122624	0.545724	0.202352	0.205268	0.197418	0.163662	0.0451758	0.177779	0.0560393	0.10672	0.103847	0.230463	0.124262	0.00339058	0.0813418	0.107338	0.177693	0.0576161	0.770418	0.928642	1.05087	1.25007	0.0680035	0.0338816	0.0270735	0.115523	0.0337354	0.0298486	0.0198181	0.0155728	0.0763666	0.0262646	0.116888	0.0433417	0.0439663	0.0422848	0.0350546	0.00967617	0.0380783	0.012003	0.0228583	0.0222429	0.0493627	0.0266156	0.000726226	0.0174226	0.0229907	0.0380599	0.0123408	4.668766
1152	0	-984.4972	-1015.426	30.92863	0.04274277	23.39577	0.478561	0.253935	0.0658228	0.297499	0.0650855	0.108331	0.106814	0.0150031	0.16714	0.221077	0.271066	0.112253	0.0684995	0.288673	0.159727	0.106024	0.105581	0.0710202	0.0783482	0.0719256	0.166724	0.122502	0.134918	0.0832962	0.044171	0.0346082	0.111976	0.750803	0.921239	1.0544	1.27356	0.125587	0.0666394	0.0172737	0.0780718	0.0170802	0.0284291	0.028031	0.00393721	0.043862	0.0580166	0.071135	0.0294583	0.0179761	0.0757555	0.0419166	0.0278236	0.0277073	0.0186376	0.0205607	0.0188752	0.043753	0.0321478	0.0354061	0.0218592	0.0115917	0.00908212	0.0293856	3.810581
1153	1	-989.24	-1019.812	30.57246	0.3806905	2.626805	0.299074	0.265058	0.0962858	0.308531	0.164604	0.18863	0.12443	0.0343776	0.110246	0.0345547	0.415958	0.122599	0.15757	0.111057	0.180272	0.141174	0.0615424	0.113702	0.0625085	0.102133	0.141578	0.0437225	0.00241592	0.0619627	0.104986	0.21622	0.163614	0.358158	0.70852	1.07993	1.85339	0.0781114	0.0692274	0.0251477	0.0805815	0.042991	0.0492661	0.0324983	0.00897868	0.0287938	0.00902492	0.108639	0.0320201	0.0411539	0.0290056	0.0470831	0.0368714	0.0160735	0.0296965	0.0163258	0.026675	0.036977	0.0114194	0.000630986	0.0161833	0.02742	0.056472	0.0427324	3.828806
1154	0	-981.0066	-1011.03	30.02346	0.04482239	22.31028	0.31878	0.185059	0.0892957	0.372812	0.0685058	0.198855	0.190009	0.0530181	0.218849	0.165495	0.499639	0.100743	0.158097	0.224799	0.269269	0.0416589	0.132309	0.144484	0.116209	0.110207	0.354293	0.216961	0.206985	0.0549356	0.062913	0.0191648	0.140324	0.745181	0.919074	1.05538	1.28036	0.0676288	0.03926	0.018944	0.0790917	0.0145334	0.0421868	0.0403103	0.0112477	0.0464286	0.0351096	0.105998	0.0213726	0.0335401	0.047691	0.0571251	0.0088379	0.0280692	0.0306521	0.0246537	0.0233804	0.075163	0.046028	0.0439116	0.0116545	0.0133469	0.00406578	0.0297695	4.713669
1155	1	-985.9335	-1016.112	30.17822	0.02129555	46.95818	0.302696	0.330954	0.182853	0.469968	0.230906	0.171086	0.174549	0.0421556	0.238219	0.0708276	0.31007	0.0983784	0.266952	0.148531	0.128276	0.198037	0.0938945	0.112581	0.15656	0.028356	0.0897595	0.0375858	0.0072367	0.105017	0.279422	0.154413	0.153152	0.821083	0.946735	1.04111	1.19107	0.0660558	0.0722223	0.039903	0.102559	0.0503893	0.0373351	0.0380909	0.00919938	0.0519852	0.0154563	0.0676648	0.0214686	0.0582556	0.0324132	0.0279929	0.0432166	0.0204901	0.0245679	0.0341653	0.00618798	0.0195877	0.00820213	0.00157923	0.0229173	0.0609768	0.0336966	0.0334215	4.582436
1156	0	-982.2691	-1012.728	30.45913	0.002163567	462.1997	0.453534	0.160409	0.202526	0.437289	0.0593808	0.106378	0.0787673	0.0260002	0.262784	0.0567416	0.433087	0.0704083	0.216308	0.133007	0.223461	0.0356693	0.0809744	0.197493	0.0646218	0.03707	0.281307	0.208912	0.123373	0.113079	0.0365445	0.0998989	0.121632	0.94151	0.984287	1.01448	1.05973	0.104969	0.037126	0.0468739	0.101209	0.0137435	0.0246207	0.0182304	0.00601765	0.0608204	0.0131326	0.100236	0.0162957	0.0500638	0.030784	0.0517193	0.00825552	0.0187412	0.0457091	0.0149565	0.00857973	0.0651076	0.0483518	0.0285543	0.0261717	0.00845809	0.0231212	0.0281514	4.320656
1157	1	-986.4107	-1016.732	30.32144	0.05853325	17.08431	0.379821	0.268908	0.148572	0.374481	0.185329	0.0748978	0.1084	0.103048	0.27974	0.0408121	0.265949	0.0799348	0.135386	0.224835	0.104227	0.135164	0.0171898	0.301216	0.107655	0.176619	0.0736595	0.0406284	0.00204914	0.159718	0.138004	0.351294	0.12444	0.711401	0.905657	1.06102	1.32193	0.0862842	0.0610879	0.0337513	0.0850711	0.0421013	0.0170146	0.0246254	0.0234094	0.0635487	0.0092713	0.0604159	0.0181588	0.0307556	0.0510759	0.0236773	0.0307052	0.00390501	0.0684275	0.024456	0.0401227	0.0167333	0.00922958	0.000465504	0.0362832	0.0313504	0.0798037	0.028269	4.401978
1158	0	-983.2559	-1013.729	30.4728	0.01628402	61.40988	0.491155	0.0950605	0.115166	0.330877	0.133553	0.215642	0.042813	0.00898896	0.186174	0.129358	0.42806	0.0803401	0.262006	0.0923112	0.100552	0.0869642	0.179503	0.195201	0.0638718	0.140525	0.225442	0.206487	0.089408	0.0924139	0.084027	0.0987394	0.118233	0.842778	0.954049	1.03665	1.16652	0.114412	0.0221438	0.0268272	0.0770759	0.0311105	0.0502326	0.00997304	0.00209393	0.0433682	0.0301332	0.0997142	0.0187148	0.0610329	0.0215034	0.0234231	0.0202578	0.0418142	0.045471	0.0148786	0.0327344	0.0525154	0.0480999	0.0208271	0.0215273	0.0195736	0.0230008	0.0275416	4.292872
1159	1	-987.0991	-1017.395	30.29577	0.03656762	27.34659	0.563303	0.141036	0.132456	0.312593	0.020176	0.124338	0.147907	0.0623948	0.270331	0.0473923	0.332506	0.195557	0.306834	0.162156	0.101749	0.0469832	0.050473	0.28598	0.0455181	0.2211	0.0449827	0.0342891	0.00237953	0.18547	0.206099	0.249038	0.156577	0.768476	0.927919	1.05123	1.25238	0.126596	0.0316963	0.0297679	0.0702517	0.00453433	0.0279434	0.0332403	0.0140225	0.0607538	0.0106509	0.0747268	0.0439491	0.0689574	0.0364427	0.022867	0.0105589	0.0113432	0.0642707	0.0102297	0.0496897	0.0101093	0.00770607	0.000534771	0.0416822	0.0463184	0.0559684	0.0351888	4.449619
1160	0	-982.5039	-1012.759	30.25465	0.03885061	25.73962	0.522837	0.0771457	0.123104	0.314095	0.105936	0.286802	0.155369	0.0508411	0.199006	0.0439335	0.30347	0.14744	0.215793	0.105508	0.170408	0.114899	0.103112	0.261367	0.132934	0.097341	0.300884	0.140727	0.0491792	0.0743966	0.0762925	0.222492	0.0931427	0.761759	0.925402	1.05245	1.26039	0.116485	0.0171876	0.0274267	0.0699786	0.0236018	0.0638978	0.0346153	0.0113271	0.0443374	0.00978811	0.0676112	0.0328487	0.0480773	0.0235066	0.0379658	0.0255988	0.0229726	0.0582309	0.0296168	0.021687	0.067035	0.031353	0.0109568	0.0165751	0.0169975	0.0495699	0.0207516	4.488454
1161	1	-995.4952	-1025.763	30.26774	0.2399625	4.167318	0.393964	0.357641	0.126315	0.369299	0.0657365	0.106677	0.108062	0.0156252	0.363408	0.121261	0.333005	0.145001	0.119992	0.0539974	0.166702	0.0537542	0.0240174	0.199605	0.0493489	0.205842	0.0329488	0.0811054	0.00186195	0.386786	0.16987	0.184123	0.0383013	0.463324	0.780803	1.08434	1.67153	0.0921716	0.0836733	0.0295525	0.0864008	0.0153797	0.024958	0.025282	0.00365566	0.0850226	0.0283702	0.0779096	0.0339244	0.0280732	0.0126332	0.0390014	0.0125763	0.0056191	0.0466995	0.0115456	0.0481586	0.00770868	0.0189754	0.000435621	0.0904921	0.0397427	0.0430773	0.00896093	4.274249
1162	0	-992.7716	-1023.018	30.2464	0.1023785	9.767679	0.663025	0.0897306	0.0620302	0.257051	0.0153928	0.319279	0.156776	0.0389428	0.131965	0.0417834	0.263338	0.0811679	0.243576	0.280171	0.157337	0.0997109	0.104617	0.237982	0.106308	0.054512	0.581684	0.122117	0.0265084	0.0824057	0.0426953	0.0445445	0.128521	0.627571	0.869074	1.07281	1.43055	0.14956	0.0202407	0.0139923	0.0579834	0.00347219	0.0720206	0.0353642	0.00878441	0.0297676	0.00942517	0.0594018	0.0183092	0.0549441	0.0631989	0.0354909	0.022492	0.0235986	0.0536821	0.02398	0.0122964	0.131212	0.0275462	0.00597957	0.0185884	0.00963087	0.010048	0.0289908	4.433171
1163	1	-987.6056	-1017.22	29.61431	0.07473071	13.38138	0.391257	0.355183	0.196874	0.467577	0.0652847	0.283751	0.107319	0.0507723	0.36091	0.0271568	0.314152	0.147672	0.119167	0.225519	0.105629	0.150038	0.015288	0.2104	0.069417	0.234318	0.0584413	0.235535	0.014163	0.384127	0.104837	0.36182	0.0363051	0.677034	0.89125	1.06625	1.36547	0.0768238	0.0697406	0.0386564	0.0918095	0.0128187	0.0557149	0.0210722	0.0099692	0.0708652	0.00533227	0.0616841	0.0289955	0.0233986	0.0442809	0.0207403	0.0294601	0.00300182	0.0413123	0.0136301	0.0460086	0.011475	0.0462477	0.00278092	0.0754239	0.0205849	0.0710438	0.00712856	5.092911
1164	0	-985.0007	-1014.752	29.75165	0.1072641	9.322783	0.39656	0.108448	0.158229	0.263152	0.0588942	0.221719	0.120221	0.0446245	0.306168	0.0918387	0.450974	0.163413	0.276595	0.286822	0.199943	0.125703	0.23937	0.0640441	0.220914	0.073998	0.343553	0.130898	0.0483901	0.212144	0.103764	0.0958488	0.116814	0.619732	0.865394	1.07374	1.44114	0.0805519	0.0220286	0.0321404	0.0534532	0.011963	0.045037	0.0244201	0.00906441	0.0621908	0.0186549	0.0916047	0.0331935	0.0561837	0.0582611	0.0406137	0.0255337	0.0486224	0.0130091	0.0448735	0.0150309	0.0697847	0.0265889	0.0098293	0.0430921	0.0210773	0.0194694	0.0237279	4.923043
1165	1	-986.4072	-1016.696	30.28898	0.01538672	64.99111	0.530294	0.365922	0.155168	0.368525	0.0514547	0.242063	0.0820979	0.0407784	0.284454	0.0229033	0.438777	0.0918358	0.140633	0.154171	0.125602	0.144167	0.00497059	0.209914	0.0547116	0.164913	0.141475	0.0464553	0.127394	0.0439078	0.0405514	0.285171	0.119278	0.847027	0.955452	1.03576	1.16176	0.118433	0.0817231	0.0346543	0.0823044	0.0114916	0.0540611	0.0183353	0.00910722	0.0635284	0.0051151	0.0979941	0.0205101	0.0314083	0.0344318	0.0280512	0.0321974	0.0011101	0.046881	0.012219	0.0368308	0.0315962	0.0103751	0.0284514	0.00980612	0.00905653	0.0636886	0.0266388	4.477589
1166	0	-993.5158	-1024.181	30.66492	0.03498125	28.58674	0.284635	0.198775	0.0623464	0.172727	0.0289616	0.200713	0.257779	0.0507518	0.253487	0.0124127	0.252811	0.189475	0.111335	0.248431	0.05094	0.094055	0.116538	0.225086	0.200571	0.116425	0.299982	0.187752	0.139108	0.06039	0.167694	0.0471894	0.0516798	0.773284	0.929704	1.05035	1.24666	0.0697284	0.0486949	0.0152733	0.0423138	0.00709488	0.0491697	0.0631495	0.0124329	0.0620979	0.0030408	0.0619324	0.0464165	0.0272742	0.0608595	0.012479	0.0230411	0.0285488	0.0551405	0.0491349	0.0285212	0.0734881	0.0459946	0.034078	0.014794	0.0410807	0.0115602	0.0126602	4.08205
1167	1	-983.1602	-1013.732	30.57148	0.1462326	6.838422	0.508013	0.172868	0.195356	0.391112	0.0625936	0.125882	0.0871297	0.0170753	0.291404	0.0656771	0.2649	0.0974643	0.149253	0.144775	0.1333	0.149001	0.105094	0.0937581	0.0681185	0.172371	0.0706284	0.0421821	0.135201	0.172823	0.0604378	0.16123	0.126588	0.564192	0.837915	1.07933	1.51856	0.124996	0.042534	0.048067	0.0962325	0.0154011	0.0309732	0.0214381	0.00420135	0.0716996	0.0161598	0.0651783	0.023981	0.0367234	0.0356217	0.0327983	0.0366615	0.0258584	0.023069	0.0167605	0.0424117	0.017378	0.0103788	0.0332661	0.0425229	0.0148706	0.0396705	0.0311468	4.064237
1168	0	-989.657	-1019.977	30.32045	0.04625409	21.61971	0.490739	0.245864	0.245591	0.356881	0.0905169	0.317884	0.260305	0.0457669	0.161559	0.00491085	0.309517	0.141288	0.105825	0.146543	0.078397	0.0507954	0.13934	0.0956115	0.121347	0.0686625	0.201394	0.181909	0.0352799	0.0647562	0.246104	0.152378	0.056081	0.741397	0.917607	1.05604	1.28496	0.111147	0.0556852	0.0556235	0.0808292	0.020501	0.0719968	0.058956	0.0103657	0.0365911	0.00111225	0.0701019	0.0319999	0.023968	0.0331903	0.017756	0.0115046	0.0315589	0.0216548	0.0274836	0.0155512	0.0456134	0.0412003	0.00799047	0.0146665	0.0557395	0.0345118	0.0127017	4.415247
1169	1	-981.001	-1011.56	30.5588	0.05510025	18.14874	0.540648	0.183973	0.128902	0.32644	0.0634874	0.136956	0.0903849	0.045044	0.310124	0.0329434	0.197572	0.184238	0.190697	0.154075	0.102794	0.126801	0.152418	0.124135	0.0334988	0.156263	0.103934	0.00879017	0.171232	0.153856	0.0264152	0.19485	0.227579	0.719386	0.908894	1.05973	1.31199	0.129712	0.0441389	0.0309262	0.0783197	0.0152319	0.0328584	0.0216852	0.010807	0.074405	0.00790379	0.0474015	0.0442025	0.045752	0.0369658	0.0246623	0.030422	0.0365681	0.0297826	0.00803705	0.0374908	0.0249359	0.00210894	0.041082	0.0369131	0.00633754	0.0467484	0.0546009	4.16805
1170	0	-983.7536	-1014.007	30.25366	0.01545952	64.68506	0.318276	0.217493	0.189953	0.319262	0.105048	0.233812	0.26071	0.0277452	0.149772	0.0140705	0.496236	0.144719	0.166947	0.156115	0.104981	0.0991507	0.209409	0.139564	0.206979	0.0504378	0.399346	0.110633	0.143278	0.0300546	0.0991795	0.0723142	0.04735	0.846677	0.955337	1.03584	1.16215	0.0705269	0.0481944	0.0420916	0.0707453	0.0232776	0.0518105	0.0577708	0.00614807	0.033188	0.00311789	0.109961	0.0320682	0.0369938	0.0345935	0.0232628	0.0219708	0.046403	0.0309261	0.0458646	0.0111765	0.0884911	0.0245151	0.0317491	0.00665982	0.0219772	0.0160241	0.0104923	4.512835
1171	1	-984.0607	-1014.26	30.19982	0.008058862	124.087	0.554124	0.202461	0.164275	0.371968	0.169959	0.172587	0.0624071	0.135061	0.341289	0.0774242	0.387166	0.190279	0.209861	0.0894387	0.131688	0.139543	0.111844	0.0882942	0.0376467	0.211636	0.114379	0.00829695	0.0259049	0.145495	0.0652065	0.215206	0.150638	0.888309	0.968597	1.0268	1.11629	0.121144	0.0442628	0.0359142	0.0813209	0.0371569	0.0377316	0.0136436	0.0295274	0.0746138	0.0169267	0.0846435	0.0415994	0.0458804	0.0195534	0.0287901	0.0305074	0.0244517	0.0193032	0.00823045	0.0462686	0.0250059	0.00181391	0.00566342	0.0318086	0.0142556	0.0470491	0.0329329	4.574079
1172	0	-987.5189	-1017.256	29.73756	0.1346009	7.429372	0.329941	0.247892	0.237982	0.399987	0.0645395	0.0896906	0.3237	0.0347606	0.278446	0.0594333	0.354788	0.166343	0.340951	0.139586	0.0414086	0.124221	0.189087	0.174853	0.259314	0.144287	0.288418	0.138606	0.179506	0.101293	0.0879962	0.0522158	0.0605441	0.579631	0.84581	1.07795	1.4966	0.0672007	0.0504892	0.0484709	0.0814673	0.013145	0.0182677	0.0659295	0.00707985	0.0567125	0.012105	0.0722612	0.0338799	0.0694431	0.0284302	0.00843387	0.0253007	0.0385121	0.0356131	0.0528157	0.0293876	0.0587435	0.0282306	0.0365609	0.0206309	0.0179226	0.010635	0.0123313	4.909792
1173	1	-984.7552	-1014.656	29.90078	0.01235268	80.9541	0.368435	0.248741	0.14024	0.376341	0.15663	0.159053	0.120032	0.0324073	0.373135	0.191118	0.264837	0.279456	0.263195	0.20655	0.19395	0.194655	0.0937059	0.132033	0.020112	0.263476	0.112403	0.00358634	0.133496	0.0795752	0.0450088	0.277823	0.138824	0.862473	0.960473	1.03247	1.14458	0.0756725	0.0510885	0.0288037	0.0772961	0.0321701	0.0326676	0.0246532	0.0066561	0.0766378	0.0392534	0.0543946	0.0573971	0.0540573	0.042423	0.0398351	0.0399798	0.0192461	0.0271181	0.00413077	0.054115	0.0230863	0.000736594	0.0274185	0.0163438	0.00924429	0.0570617	0.0285129	4.868818
1174	0	-990.9106	-1021.01	30.09898	0.04420765	22.62052	0.448682	0.350878	0.17128	0.235547	0.027534	0.161523	0.307249	0.0393668	0.136203	0.0491361	0.21876	0.149222	0.323624	0.132493	0.195733	0.106782	0.247148	0.129789	0.112268	0.0470878	0.27376	0.0963758	0.170383	0.1287	0.116433	0.0447633	0.218048	0.746827	0.91971	1.0551	1.27837	0.0967243	0.0756403	0.0369236	0.050778	0.00593562	0.0348203	0.0662351	0.00848649	0.029362	0.0105925	0.0471591	0.0321684	0.069765	0.028562	0.042195	0.0230194	0.0532787	0.0279792	0.0242022	0.0101509	0.0590158	0.0207762	0.0367303	0.0277445	0.0251	0.00964983	0.0470055	4.638768
