Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
465	1	-1318.821	-1450.735	131.9142	1.711106
466	0	-1326.12	-1457.813	131.6924	1.932909
467	1	-1313.777	-1445.633	131.8554	1.769896
468	0	-1316.55	-1448.439	131.8889	1.736339
469	1	-1323.703	-1455.357	131.6536	1.971682
470	0	-1321.144	-1453.004	131.8603	1.764936
471	1	-1315.343	-1447.295	131.9516	1.673722
472	0	-1316.374	-1448.132	131.7588	1.866512
473	1	-1317.195	-1449.251	132.0563	1.568973
474	0	-1320.873	-1452.774	131.9007	1.724624
475	1	-1313.647	-1445.653	132.0053	1.620023
476	0	-1316.247	-1448.184	131.9373	1.687987
477	1	-1313.55	-1445.478	131.9283	1.697002
478	0	-1316.072	-1447.889	131.8165	1.808815
479	1	-1323.387	-1455.291	131.9039	1.721379
480	0	-1321.178	-1452.891	131.7128	1.912472
481	1	-1326.628	-1458.385	131.7572	1.868122
482	0	-1311.907	-1443.811	131.9043	1.721027
483	1	-1330.183	-1461.955	131.7724	1.852859
484	0	-1331.508	-1463.482	131.9744	1.65083
485	1	-1332.244	-1464.327	132.0837	1.54162
486	0	-1327.48	-1459.266	131.7859	1.839417
487	1	-1324.864	-1457.036	132.1719	1.453353
488	0	-1328.619	-1460.5	131.8803	1.744978
489	1	-1317.648	-1449.63	131.9822	1.64308
490	0	-1328.328	-1460.138	131.8096	1.815691
491	1	-1325.661	-1457.407	131.746	1.879329
492	0	-1320.761	-1452.822	132.0612	1.564105
493	1	-1322.391	-1454.29	131.8981	1.727216
494	0	-1328.906	-1460.589	131.6823	1.942964
495	1	-1327.312	-1458.983	131.6705	1.954773
496	0	-1315.619	-1447.581	131.961	1.664261
497	1	-1321.948	-1453.525	131.5766	2.048657
498	0	-1327.638	-1459.716	132.0775	1.547812
499	1	-1322.854	-1454.776	131.9223	1.702974
500	0	-1316.636	-1448.543	131.9074	1.717855
501	1	-1330.731	-1462.099	131.3681	2.257182
502	0	-1321.488	-1453.347	131.8589	1.766331
503	1	-1322.224	-1454.031	131.8068	1.818477
504	0	-1316.836	-1448.367	131.5308	2.094486
505	1	-1329.05	-1460.792	131.7418	1.88345
506	0	-1319.256	-1451.151	131.8955	1.729751
507	1	-1315.914	-1447.795	131.8803	1.744967
508	0	-1319.668	-1451.663	131.9952	1.630071
509	1	-1320.232	-1452.165	131.9332	1.692096
510	0	-1327.46	-1459.251	131.7916	1.833669
511	1	-1319.802	-1451.716	131.9144	1.710833
512	0	-1330.802	-1462.567	131.7647	1.860611
513	1	-1321.478	-1453.338	131.8605	1.76477
514	0	-1322.233	-1454.045	131.8125	1.812829
515	1	-1321.447	-1453.335	131.8883	1.736951
516	0	-1314.378	-1446.241	131.8631	1.762177
517	1	-1323.387	-1454.91	131.523	2.102244
518	0	-1318.498	-1450.458	131.9603	1.664972
519	1	-1326.78	-1458.8	132.0199	1.605359
520	0	-1319.863	-1451.709	131.8458	1.779456
521	1	-1327.63	-1459.234	131.6041	2.021175
522	0	-1324.642	-1456.196	131.5541	2.071162
523	1	-1323.289	-1455.215	131.9261	1.699207
524	0	-1322.919	-1454.642	131.723	1.902289
525	1	-1325.496	-1457.183	131.6871	1.938133
526	0	-1328.441	-1460.393	131.952	1.673256
527	1	-1316.063	-1447.817	131.7538	1.871471
528	0	-1323.748	-1455.715	131.9666	1.658665
529	1	-1322.877	-1454.58	131.7037	1.921612
530	0	-1316.094	-1448.132	132.0378	1.587432
