Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
1068	0	-709.8359	-737.9328	28.09687	0.1054307	9.484905	0.77233	0.36003	0.184687	0.378197	0.201987	0.10615	0.0514716	0.0323456	0.478738	0.257796	0.501838	0.228877	0.13505	0.167471	0.154919	0.562885	0.123141	0.497422	0.236527	0.0755015	0.024806	0.00629353	0.383638	0.0375355	0.0483572	0.47398	0.0976809	0.622647	0.866768	1.0734	1.43719	0.117382	0.0547187	0.0280694	0.0574798	0.0306986	0.0161331	0.00782283	0.004916	0.0727604	0.0391808	0.0762711	0.0347856	0.0205254	0.0254529	0.0235451	0.0855493	0.0187154	0.0756001	0.0359482	0.011475	0.00377011	0.000956513	0.0583067	0.00570478	0.00734951	0.0720372	0.0148459	6.579656
1069	1	-717.1687	-745.1263	27.95762	0.1003729	9.962849	0.567388	0.445216	0.239925	1.07125	0.171117	0.237197	0.0653689	0.0623263	0.277757	0.0712709	0.789334	0.439752	0.00252339	0.278143	0.346939	0.170366	0.317239	0.0708739	0.417299	0.0686011	0.240182	0.104155	0.02518	0.0685984	0.0930731	0.0536381	0.0292411	0.630857	0.870603	1.07241	1.42613	0.084383	0.0662133	0.0356821	0.159319	0.0254488	0.0352764	0.00972179	0.00926928	0.0413086	0.0105996	0.117391	0.0654008	0.000375283	0.041366	0.0515974	0.0253372	0.0471804	0.0105405	0.0620615	0.0102025	0.0357204	0.0154902	0.00374482	0.0102021	0.013842	0.00797717	0.00434879	6.723957
1070	0	-718.0471	-742.0418	23.99474	0.7531332	1.327786	0.485384	0.863584	0.109904	1.3018	0.354462	0.0643673	0.12953	0.0211524	0.497162	0.452401	0.880665	0.460674	0.358395	0.278304	0.0205547	0.742027	0.221073	1.06033	0.436921	0.0955047	0.136132	0.0292941	0.673238	0.11932	0.0980095	0.0463447	0.0975435	0.197452	0.557134	1.03848	2.20694	0.0483735	0.0860651	0.0109531	0.129738	0.0353258	0.00641487	0.012909	0.00210806	0.0495473	0.0450864	0.0877673	0.045911	0.0357178	0.0277359	0.00204849	0.0739506	0.0220323	0.105673	0.0435437	0.00951804	0.0135669	0.00291946	0.0670951	0.0118915	0.00976767	0.00461873	0.00972122	10.03408
1071	1	-712.7862	-741.1507	28.36448	0.3141467	3.183226	0.67982	0.616087	0.132081	0.134219	0.0764886	0.348637	0.0929172	0.0927233	0.630905	0.292754	0.684709	0.264994	0.00187477	0.154487	0.342647	0.108331	0.0707202	0.0632745	0.212232	0.0656077	0.0772806	0.168096	0.0778856	0.185593	0.11066	0.121409	0.296894	0.402958	0.741193	1.08328	1.77257	0.111385	0.100943	0.0216408	0.0219911	0.0125323	0.0571225	0.015224	0.0151923	0.103371	0.0479662	0.112186	0.0434179	0.000307171	0.025312	0.0561409	0.0177495	0.0115872	0.0103672	0.0347732	0.0107495	0.012662	0.0275417	0.0127612	0.0304086	0.0181311	0.0198923	0.0486446	6.103326
1072	0	-715.141	-739.6915	24.55057	0.4055977	2.465497	0.361766	1.26819	0.161053	1.43711	0.26035	0.00407097	0.116796	0.0274706	0.52362	0.407923	1.19477	0.488665	0.326193	0.260173	0.196179	0.608389	0.226323	0.956085	0.393965	0.266663	0.0034454	0.00635207	0.203659	0.0839705	0.0217944	0.0126161	0.0081974	0.343161	0.696858	1.07822	1.88176	0.0368181	0.129068	0.0163909	0.146259	0.0264966	0.000414315	0.0118866	0.00279576	0.0532904	0.0415156	0.121595	0.0497329	0.0331976	0.0264785	0.0199657	0.0619176	0.0230336	0.0973036	0.040095	0.0271391	0.000350649	0.000646469	0.0207269	0.00854593	0.00221808	0.00128398	0.000834274	9.825788
1073	1	-712.6903	-739.0827	26.39239	0.3361081	2.975233	1.21487	0.534111	0.110325	0.418231	0.0494274	0.201347	0.121411	0.068102	0.691106	0.0454191	0.613847	0.529453	0.0259426	0.537461	0.375342	0.286739	0.423678	0.0901994	0.242734	0.0892483	0.0919242	0.16784	0.119798	0.221588	0.15688	0.0946406	0.531795	0.387337	0.730147	1.08239	1.80012	0.150851	0.0663207	0.013699	0.0519319	0.00613742	0.0250013	0.0150756	0.00845625	0.0858149	0.0056397	0.0762215	0.0657424	0.0032213	0.0667367	0.0466063	0.0356044	0.0526082	0.0112001	0.0301403	0.011082	0.0114143	0.0208408	0.0148753	0.0275147	0.0194798	0.0117515	0.0660331	8.053458
1074	0	-718.0656	-746.1061	28.04051	0.3369974	2.967382	0.266896	0.935616	0.136186	0.661975	0.192075	0.0139436	0.175334	0.067717	0.260548	0.283224	0.562346	0.360516	0.413001	0.283959	0.144732	0.362627	0.291672	0.101786	0.306017	0.18448	0.0108017	0.0297767	0.0384485	0.209193	0.0872453	0.00953717	0.0147961	0.386723	0.729706	1.08235	1.80122	0.0416735	0.146088	0.0212643	0.103362	0.0299908	0.00217718	0.027377	0.0105734	0.0406823	0.044223	0.0878056	0.0562914	0.0644865	0.0443378	0.0225987	0.0566212	0.045542	0.015893	0.0477819	0.0288049	0.0016866	0.00464938	0.00600341	0.0326637	0.0136226	0.00148915	0.00231029	6.404447
1075	1	-710.3038	-736.806	26.50221	0.5611046	1.782199	0.95523	0.444431	0.203594	0.203448	0.108103	0.136036	0.130278	0.0379759	0.630333	0.102775	0.8534	0.502403	0.519163	0.181072	0.219143	0.405125	0.248259	0.0258583	0.0606123	0.0649027	0.0199389	0.0823334	0.128547	0.50814	0.445045	0.0782138	0.424277	0.265813	0.629656	1.06344	2.04109	0.123756	0.0575789	0.026377	0.026358	0.0140054	0.0176244	0.0168784	0.00492003	0.0816638	0.0133152	0.110563	0.0650896	0.067261	0.0234591	0.0283914	0.0524865	0.0321635	0.00335011	0.00785271	0.00840856	0.00258321	0.0106668	0.0166541	0.0658329	0.0576585	0.0101331	0.0549679	7.718639
1076	0	-707.2721	-735.2944	28.02228	0.2596168	3.85183	0.718451	0.729262	0.037021	0.629046	0.17875	0.0272554	0.0603059	0.126629	0.262499	0.0926975	0.465231	0.439399	0.198891	0.278708	0.195518	0.332841	0.196915	0.0995562	0.426344	0.156579	0.100963	0.164715	0.0589269	0.0539646	0.148097	0.206852	0.11464	0.446033	0.769924	1.08439	1.69965	0.11053	0.112193	0.00569549	0.0967755	0.0274998	0.0041931	0.00927775	0.0194812	0.0403841	0.014261	0.0715733	0.0675993	0.0305984	0.0428778	0.0300794	0.0512059	0.0302944	0.0153162	0.0655909	0.0240888	0.0155326	0.0253405	0.00906559	0.00830217	0.0227839	0.0318231	0.0176368	6.500057
1077	1	-717.9688	-743.7238	25.75499	0.2393734	4.177573	1.03195	0.514082	0.156246	0.670222	0.216786	0.0959355	0.170987	0.0514963	0.348322	0.260897	1.15723	0.125151	0.168721	0.308149	0.0853906	0.549359	0.623196	0.0593882	0.59256	0.12771	0.0725971	0.0950211	0.0410328	0.384392	0.525415	0.0517401	0.303614	0.463859	0.781134	1.08433	1.67067	0.117433	0.0585009	0.0177803	0.0762691	0.0246695	0.0109172	0.0194577	0.00586011	0.0396379	0.0296892	0.131689	0.0142418	0.0191999	0.0350664	0.00971718	0.0625153	0.0709177	0.00675819	0.0674314	0.014533	0.00826132	0.0108131	0.0046694	0.0437426	0.0597905	0.00588786	0.0345503	8.787591
1078	0	-705.7158	-734.2574	28.54154	0.1362612	7.338847	0.485064	0.70808	0.115787	0.776428	0.234408	0.29289	0.131591	0.0854938	0.270033	0.139533	0.314102	0.11681	0.12493	0.171486	0.141216	0.121667	0.132948	0.055227	0.699393	0.105715	0.0154476	0.219961	0.191021	0.171555	0.1316	0.117353	0.0344116	0.577375	0.844669	1.07816	1.49979	0.0794647	0.116	0.0189685	0.127197	0.0384014	0.0479822	0.0215576	0.0140058	0.0442376	0.0228586	0.0514571	0.0191361	0.0204664	0.0280933	0.0231344	0.0199318	0.0217799	0.00904745	0.114577	0.0173185	0.00253067	0.0360347	0.0312936	0.0281047	0.0215592	0.0192252	0.00563741	6.10415
1079	1	-716.3485	-742.0311	25.68259	0.9707373	1.030145	0.91838	1.21505	0.0485428	0.633263	0.160614	0.129826	0.161558	0.0493643	0.44405	0.0618285	0.923616	0.192427	0.252713	0.25615	0.0770921	0.13869	0.212604	0.0424787	0.423745	0.0440791	0.29994	0.0897812	0.158277	0.21515	0.622617	0.113953	0.242838	0.142929	0.485629	1.00482	2.36662	0.112981	0.149477	0.00597184	0.0779053	0.0197591	0.0159715	0.0198752	0.00607291	0.0546279	0.00760627	0.113625	0.0236727	0.0310893	0.0315121	0.00948403	0.0170619	0.026155	0.00522581	0.05213	0.00542271	0.0368992	0.0110451	0.0194715	0.0264682	0.0765957	0.0140187	0.0298745	8.128622
1080	0	-711.7547	-740.675	28.92029	0.08987406	11.12668	0.32511	0.0469559	0.29357	0.550586	0.0879196	0.228907	0.168664	0.129072	0.272635	0.143847	0.255436	0.340525	0.171317	0.240873	0.0776273	0.227083	0.226833	0.101423	0.545432	0.0962241	0.0327558	0.226762	0.235511	0.256147	0.213979	0.146059	0.130532	0.648766	0.878793	1.07014	1.4023	0.0563275	0.00813541	0.050863	0.0953927	0.0152326	0.0396597	0.0292221	0.0223626	0.0472358	0.0249224	0.044256	0.0589981	0.0296818	0.0417328	0.0134494	0.0393436	0.0393003	0.0175722	0.0944996	0.0166715	0.00567516	0.0392881	0.0408038	0.0443792	0.0370733	0.0253056	0.0226155	5.771787
1081	1	-705.9796	-733.2225	27.24291	0.0660624	15.1372	1.36595	0.920987	0.0484473	0.676217	0.0627326	0.176651	0.0154503	0.0490227	0.440976	0.134027	0.558627	0.191095	0.449613	0.166244	0.111087	0.0051389	0.148245	0.107632	0.23582	0.0692244	0.102652	0.356934	0.167637	0.196173	0.308642	0.166596	0.241157	0.694804	0.898798	1.06361	1.34279	0.182785	0.123242	0.006483	0.0904883	0.0083946	0.0236386	0.00206749	0.00655999	0.0590094	0.0179349	0.074753	0.0255714	0.0601651	0.0222461	0.0148652	0.000687664	0.0198374	0.0144028	0.0315564	0.00926329	0.0137364	0.0477633	0.0224324	0.026251	0.0413011	0.0222931	0.0322706	7.472979
1082	0	-713.1188	-742.3942	29.27538	0.005993568	166.8455	0.352923	0.433616	0.372561	0.321075	0.119422	0.139515	0.151538	0.183133	0.270483	0.114583	0.579953	0.370936	0.149644	0.138087	0.259389	0.0888063	0.269732	0.167383	0.072228	0.0442008	0.112145	0.203738	0.173224	0.144128	0.170393	0.0294441	0.0683008	0.90338	0.973181	1.02339	1.10004	0.0641611	0.0788309	0.0677312	0.0583711	0.0217108	0.0253637	0.0275495	0.0332933	0.0491736	0.020831	0.105435	0.0674358	0.0272051	0.0251041	0.0471567	0.0161449	0.049037	0.0304301	0.013131	0.00803565	0.0203879	0.0370393	0.0314919	0.0262023	0.0309773	0.00535291	0.012417	5.500582
1083	1	-713.1632	-741.0166	27.85342	0.1606599	6.22433	0.911279	0.869222	0.06775	0.580226	0.204342	0.179478	0.0055933	0.108599	0.24158	0.0785847	0.6813	0.557479	0.264321	0.0689756	0.129681	0.00286391	0.185692	0.043854	0.138511	0.100568	0.101678	0.207197	0.129854	0.17414	0.291294	0.0159627	0.427853	0.54615	0.828424	1.08075	1.54467	0.134648	0.128433	0.0100105	0.0857323	0.0301929	0.0265192	0.000826449	0.0160463	0.035695	0.0116114	0.100667	0.0823714	0.0390552	0.0101916	0.0191613	0.000423162	0.0274372	0.00647973	0.0204659	0.0148595	0.0150236	0.0306148	0.0191868	0.0257303	0.0430407	0.00235859	0.0632182	6.767876
1084	0	-718.0119	-747.3025	29.29057	0.005240304	190.8286	0.430072	0.513126	0.354834	0.279558	0.012336	0.172546	0.223725	0.259269	0.334521	0.038921	0.516973	0.458756	0.0633348	0.13782	0.285071	0.0743461	0.333592	0.183153	0.176219	0.0546654	0.00998806	0.111432	0.107377	0.01737	0.210734	0.0280184	0.09838	0.909543	0.975024	1.02198	1.09345	0.0783925	0.0935313	0.0646783	0.0509572	0.00224858	0.0314512	0.0407801	0.0472588	0.0609756	0.00709443	0.0942326	0.0836209	0.0115445	0.0251216	0.0519621	0.0135516	0.0608063	0.0333846	0.0321208	0.00996427	0.0018206	0.0203115	0.0195725	0.00316615	0.0384121	0.00510712	0.0179325	5.48614
1085	1	-715.2579	-741.9521	26.69418	0.4583271	2.181848	1.07177	1.02231	0.0920657	0.690593	0.224985	0.207453	0.00273423	0.0166602	0.268987	0.0557245	0.340045	0.655661	0.373452	0.0521976	0.115572	0.186944	0.134658	0.0585111	0.326554	0.12947	0.157299	0.0786057	0.396662	0.338701	0.0811518	0.0474745	0.503205	0.314057	0.673055	1.07394	1.93895	0.140478	0.133995	0.0120672	0.0905167	0.0294891	0.0271911	0.000358379	0.00218368	0.0352564	0.00730387	0.0445701	0.0859383	0.0489488	0.0068416	0.0151481	0.024503	0.0176498	0.00766911	0.0428019	0.0169698	0.0206174	0.0103029	0.0519909	0.044394	0.0106367	0.00622254	0.0659557	7.629445
1086	0	-714.0979	-743.1806	29.08267	0.2109676	4.740065	0.440397	0.48127	0.168301	0.525836	0.00129521	0.21325	0.195551	0.0982605	0.318681	0.0827665	0.333272	0.307589	0.132128	0.0995067	0.323553	0.0697305	0.599268	0.171782	0.0877933	0.118334	0.0353762	0.125733	0.145554	0.13437	0.0427176	0.140766	0.095235	0.49091	0.797453	1.08372	1.62791	0.0802426	0.0876899	0.0306654	0.0958101	0.000235995	0.0388553	0.0356303	0.0179036	0.0580654	0.0150805	0.0607239	0.0560442	0.0240745	0.0181306	0.0589529	0.0127053	0.10919	0.0312996	0.0159964	0.0215611	0.00644573	0.0229093	0.0265206	0.024483	0.00778337	0.0256483	0.0173523	5.488319
1087	1	-708.4682	-736.2399	27.7717	0.01173594	85.20836	1.06243	0.200669	0.0576912	0.63389	0.223024	0.205644	0.0150159	0.016515	0.212274	0.0142333	0.806944	0.364923	0.150728	0.239419	0.175863	0.185315	0.183049	0.175037	0.38928	0.12733	0.204031	0.165421	0.368033	0.211692	0.209991	0.0396684	0.360406	0.865853	0.961555	1.03174	1.14085	0.151808	0.0286731	0.00824334	0.0905749	0.0318673	0.029384	0.00214558	0.00235979	0.0303313	0.00203375	0.115302	0.0521428	0.0215372	0.03421	0.0251287	0.0264792	0.0261553	0.0250106	0.0556232	0.0181939	0.0291535	0.0236366	0.0525873	0.0302481	0.0300051	0.00566811	0.0514975	6.998519
1088	0	-707.4227	-734.4609	27.03824	0.00869798	114.9692	1.32551	0.234787	0.0297811	0.357772	0.0205265	0.269385	0.240939	0.0707809	0.402569	0.0838684	0.421001	0.388556	0.345312	0.129268	0.408723	0.17203	0.973533	0.0321005	0.602225	0.180405	0.197197	0.239272	0.047581	0.28551	0.0626256	0.167797	0.0459546	0.884067	0.967286	1.02775	1.1209	0.171365	0.0303539	0.00385017	0.0462536	0.00265372	0.0348267	0.0311491	0.00915072	0.0520451	0.0108427	0.054428	0.0502335	0.0446427	0.0167121	0.0528406	0.0222405	0.125861	0.00415003	0.077857	0.0233232	0.025494	0.0309337	0.00615138	0.0369115	0.00809638	0.0216932	0.00594112	7.73501
1089	1	-710.6856	-738.6275	27.94184	0.1712066	5.840896	1.29383	0.146123	0.0116568	0.451709	0.215038	0.191042	0.0343557	0.0116088	0.189667	0.129873	0.976356	0.217635	0.186719	0.13097	0.0509256	0.0641483	0.340966	0.0627847	0.341483	0.0640708	0.163509	0.120586	0.317688	0.465274	0.0730725	0.019299	0.398507	0.533651	0.821676	1.08161	1.56306	0.19401	0.0219112	0.00174794	0.0677337	0.032245	0.0286467	0.00515162	0.00174073	0.0284405	0.0194745	0.146404	0.0326343	0.0279985	0.0196389	0.00763627	0.00961903	0.0511278	0.00941455	0.0512053	0.0096074	0.0245182	0.0180818	0.0476372	0.0697677	0.0109572	0.00289388	0.0597561	6.668902
1090	0	-708.1675	-737.0959	28.92844	0.02881436	34.70492	0.52105	0.187758	0.134406	0.440222	0.00519614	0.315747	0.167943	0.0802049	0.269672	0.0880486	0.557238	0.311894	0.256397	0.108224	0.256146	0.128653	0.235924	0.025767	0.483405	0.275791	0.0683905	0.228888	0.0695587	0.303657	0.144616	0.139358	0.0205448	0.793235	0.936969	1.04659	1.2232	0.0894553	0.0322347	0.0230752	0.0755785	0.000892087	0.0542083	0.028833	0.0137698	0.0462979	0.0151164	0.095668	0.0535467	0.0440189	0.0185801	0.0439758	0.0220875	0.040504	0.00442375	0.0829922	0.0473486	0.0117415	0.0392961	0.011942	0.0521326	0.0248281	0.0239254	0.00352719	5.8247
1091	1	-707.5228	-735.0965	27.57367	0.1526602	6.550495	0.854346	0.374308	0.240106	0.634328	0.16281	0.170428	0.0779427	0.026196	0.141551	0.0988504	0.414047	0.487533	0.195279	0.127209	0.155556	0.141594	0.326749	0.229708	0.197311	0.0795981	0.177638	0.131005	0.25906	0.505478	0.0761522	0.337892	0.432942	0.556011	0.833648	1.08	1.53034	0.121087	0.0530511	0.0340305	0.089904	0.0230753	0.0241549	0.0110469	0.00371279	0.0200622	0.0140102	0.0586833	0.0690985	0.027677	0.0180294	0.0220471	0.0200682	0.0463105	0.0325567	0.0279651	0.0112815	0.0251768	0.0185675	0.0367169	0.071642	0.0107931	0.0478897	0.0613614	7.055618
1092	0	-704.6653	-732.7727	28.10735	0.2512674	3.979824	1.16373	0.229426	0.196082	0.480033	0.0357095	0.30839	0.158409	0.00927274	0.375631	0.0518762	0.544255	0.304627	0.129862	0.163554	0.250178	0.0837932	0.230427	0.030889	0.135034	0.394656	0.161811	0.198129	0.0679381	0.23616	0.327107	0.0981475	0.0582032	0.45325	0.774508	1.0844	1.68784	0.181173	0.0357175	0.0305265	0.0747326	0.00555934	0.048011	0.0246616	0.0014436	0.0584791	0.00807621	0.0847309	0.0474251	0.0202173	0.0254625	0.0389483	0.0130451	0.0358734	0.00480888	0.0210224	0.0614409	0.0251911	0.0308452	0.0105768	0.0367659	0.0509247	0.0152798	0.00906121	6.423334
1093	1	-714.078	-743.5929	29.51494	0.127147	7.864912	0.465292	0.199821	0.430654	0.319287	0.108498	0.27795	0.0738604	0.0428938	0.363447	0.0718941	0.183554	0.354583	0.119771	0.26152	0.142525	0.0587411	0.19045	0.27557	0.19697	0.139039	0.0746262	0.174564	0.126614	0.187875	0.00476279	0.133453	0.161652	0.589996	0.850997	1.07695	1.48206	0.090526	0.0388767	0.083787	0.0621197	0.021109	0.0540772	0.0143701	0.00834531	0.0707114	0.0139875	0.0357117	0.0689868	0.0233024	0.0508807	0.0277294	0.0114285	0.0370535	0.0536142	0.0383219	0.0270512	0.0145191	0.0339627	0.0246337	0.0365525	0.000926636	0.0259643	0.0314506	5.139869
1094	0	-705.6574	-734.6819	29.0245	0.138368	7.227107	1.01754	0.406613	0.171449	0.416523	0.0642672	0.269648	0.109578	0.0178255	0.199083	1.85967e-05	0.279278	0.266358	0.213054	0.145491	0.0596322	0.0394304	0.100056	0.0270085	0.210399	0.345076	0.141483	0.231623	0.105947	0.241573	0.249121	0.287437	0.00357937	0.574537	0.843228	1.07842	1.50381	0.181086	0.0723627	0.0305118	0.0741264	0.0114373	0.0479879	0.019501	0.00317232	0.0354298	3.30956e-06	0.0497016	0.0474023	0.0379161	0.0258923	0.0106124	0.00701722	0.0178064	0.00480657	0.0374436	0.0614114	0.0251791	0.0412207	0.0188549	0.0429915	0.0443347	0.0511536	0.000637002	5.61909
1095	1	-718.2828	-744.9555	26.67267	0.3744047	2.670907	1.10056	0.693659	0.502532	0.150635	0.126606	0.278586	0.193573	0.0244507	0.32193	0.231889	0.674873	0.0769943	0.220747	0.210136	0.126156	0.118843	0.626624	0.598752	0.234339	0.0896158	0.185624	0.153584	0.159437	0.0951006	0.00691038	0.421876	0.110843	0.362084	0.711509	1.08033	1.84608	0.142285	0.0896794	0.0649697	0.0194747	0.0163682	0.0360169	0.025026	0.0031611	0.0416205	0.0299797	0.0872507	0.00995417	0.0285392	0.0271673	0.0163101	0.0153646	0.0810128	0.0774095	0.0302964	0.0115859	0.0239983	0.019856	0.0206128	0.012295	0.000893405	0.0545421	0.0143303	7.734874
1096	0	-704.7589	-732.4026	27.64367	0.03609034	27.70825	1.42738	0.347736	0.136369	0.841213	0.107898	0.194996	0.132132	0.0193169	0.241184	2.6087e-05	0.170593	0.264379	0.311819	0.204092	0.130513	0.0301848	0.140356	0.0206432	0.515184	0.382009	0.228159	0.324916	0.139525	0.338873	0.0439991	0.40321	0.00549066	0.76991	0.928453	1.05097	1.25067	0.200977	0.0489617	0.019201	0.118444	0.0151922	0.0274558	0.0186044	0.00271985	0.033959	3.6731e-06	0.0240198	0.0372249	0.0439046	0.0287365	0.0183765	0.00425007	0.0197623	0.00290659	0.0725386	0.0537874	0.0321252	0.0457486	0.0196454	0.0477139	0.00619515	0.0567726	0.000773094	7.102194
1097	1	-709.8226	-738.4328	28.61026	0.01482459	67.4555	1.06533	0.363744	0.511241	0.353993	0.0714615	0.269668	0.152036	0.0390412	0.122032	0.167684	0.32647	0.351774	0.270254	0.122472	0.122118	0.204435	0.153886	0.629977	0.14592	0.0963898	0.108745	0.0272224	0.0858537	0.130359	0.00697565	0.252221	0.00557145	0.849757	0.956348	1.03519	1.15871	0.17303	0.0590794	0.0830359	0.0574957	0.0116068	0.0437995	0.0246938	0.00634109	0.0198204	0.0272353	0.0530253	0.0571351	0.0438947	0.019892	0.0198344	0.0332043	0.0249942	0.102321	0.0237004	0.0156557	0.0176624	0.00442146	0.0139444	0.0211729	0.00113299	0.0409659	0.000904916	6.156869
1098	0	-714.1751	-742.3961	28.22099	0.1818758	5.498257	0.833387	0.515958	0.0914101	0.190302	0.0728568	0.192642	0.151064	0.0597154	0.165336	6.30219e-07	0.592023	0.577737	0.236413	0.294562	0.215347	0.0116916	0.0775789	0.0361306	0.338015	0.251669	0.202661	0.363326	0.113373	0.339292	0.0566525	0.398341	0.00160383	0.521542	0.814997	1.08234	1.58112	0.130644	0.0808827	0.0143297	0.0298321	0.0114212	0.0301989	0.0236812	0.00936113	0.0259184	9.87946e-08	0.0928068	0.0905674	0.0370606	0.0461763	0.0337582	0.0018328	0.0121614	0.00566392	0.052988	0.0394522	0.0317695	0.0569558	0.0177726	0.0531883	0.00888097	0.0624448	0.00025142	6.379087
1099	1	-714.883	-743.5182	28.63518	0.04398714	22.73392	0.490491	0.322789	0.532576	0.243165	0.0360019	0.419378	0.214911	0.035323	0.127124	0.361287	0.35309	0.0842525	0.224519	0.161647	0.173295	0.157604	0.123547	0.523309	0.136427	0.283596	0.367053	0.0868251	0.0888351	0.271265	0.0100881	0.262747	0.0116421	0.747421	0.919939	1.05499	1.27765	0.0803716	0.0528921	0.0872676	0.039845	0.00589925	0.0687191	0.0352152	0.00578801	0.0208305	0.0592004	0.0578571	0.0138056	0.0367896	0.0264875	0.0283961	0.0258249	0.0202443	0.0857491	0.0223548	0.0464699	0.0601452	0.0142271	0.0145565	0.0444494	0.00165302	0.0430536	0.00190767	6.102788
1100	0	-707.8549	-736.3329	28.47796	0.1761693	5.676357	0.466638	0.439208	0.0536059	0.564557	0.0466606	0.079123	0.172584	0.00787599	0.321255	1.19952e-06	0.553241	0.451059	0.256482	0.320337	0.214787	0.00405749	0.210917	0.112826	0.220924	0.377465	0.231531	0.415084	0.24554	0.199081	0.0441285	0.118229	0.000623142	0.527955	0.818552	1.08197	1.57152	0.0761507	0.0716744	0.00874795	0.0921302	0.00761456	0.0129121	0.0281641	0.00128528	0.0524257	1.95749e-07	0.0902835	0.0736084	0.0418554	0.0522759	0.0350511	0.000662142	0.0344196	0.018412	0.0360526	0.0615985	0.0377836	0.0677377	0.0400697	0.032488	0.00720133	0.0192938	0.000101691	6.12782
1101	1	-711.431	-739.9291	28.49814	0.177973	5.618831	0.732796	0.272456	0.136818	0.10842	0.203155	0.213045	0.239612	0.0344433	0.241091	0.428774	0.574585	0.0292366	0.255482	0.180226	0.0703952	0.0430356	0.430811	0.384905	0.313853	0.371677	0.0786424	0.119673	0.11103	0.141778	0.00198758	0.369529	0.0183866	0.525912	0.817424	1.08209	1.57457	0.120016	0.0446221	0.0224078	0.0177568	0.0332722	0.0348919	0.039243	0.00564103	0.0394853	0.0702236	0.094104	0.0047883	0.0418421	0.029517	0.0115292	0.00704827	0.0705572	0.0630388	0.051402	0.0608724	0.0128799	0.0195997	0.0181843	0.02322	0.00032552	0.0605206	0.00301132	6.105845
1102	0	-702.8144	-731.4939	28.67942	0.4417547	2.2637	0.938374	0.383289	0.303456	0.318682	0.0407199	0.0107707	0.117741	0.0206439	0.280354	5.34127e-06	0.488325	0.270266	0.164092	0.154494	0.185338	0.000210566	0.128501	0.0479753	0.2378	0.37957	0.169571	0.368908	0.215351	0.182827	0.0710603	0.182407	4.5386e-05	0.322844	0.680414	1.07538	1.92137	0.165768	0.0677095	0.0536068	0.0562965	0.00719334	0.00190269	0.0207995	0.00364683	0.0495256	9.43558e-07	0.0862647	0.0477436	0.0289875	0.0272921	0.0327407	3.71973e-05	0.0227002	0.00847503	0.0420084	0.0670526	0.0299555	0.0651692	0.0380426	0.0322972	0.0125531	0.0322229	8.01763e-06	5.660777
1103	1	-704.15	-733.2517	29.10174	0.1834728	5.450399	0.537503	0.295391	0.186383	0.166518	0.0768309	0.18009	0.202923	0.0152099	0.219608	0.243501	0.361308	0.0882903	0.204301	0.204513	0.115192	0.0614266	0.430483	0.325365	0.300152	0.314184	0.185554	0.062423	0.1891	0.119847	0.00209368	0.331869	0.0766797	0.519773	0.81401	1.08244	1.58378	0.0977859	0.0537393	0.0339079	0.030294	0.0139775	0.032763	0.0369171	0.00276708	0.0399524	0.0442992	0.0657313	0.0160623	0.0371677	0.0372062	0.0209564	0.0111751	0.0783161	0.0591925	0.0546055	0.0571582	0.0337571	0.0113564	0.0344022	0.0218032	0.000380895	0.0603756	0.01395	5.496737
1104	0	-701.6588	-729.7579	28.09909	0.1608826	6.215713	0.836223	0.482769	0.170985	0.438457	0.200733	0.0245687	0.122063	0.131692	0.368823	8.33669e-06	0.67186	0.328936	0.331034	0.176389	0.254996	0.000901049	0.06805	0.13795	0.195834	0.0533069	0.339813	0.172556	0.383335	0.251542	0.126082	0.250963	0.00211261	0.54588	0.82828	1.08077	1.54507	0.128216	0.0740217	0.0262167	0.0672276	0.0307779	0.00376706	0.0187156	0.020192	0.0565508	1.27824e-06	0.103015	0.050435	0.0507567	0.0270453	0.039098	0.000138156	0.0104339	0.0211516	0.0300267	0.00817341	0.0521027	0.0264575	0.0587759	0.0385684	0.0193319	0.0384796	0.000323921	6.521984
